,title,subheading,location,transliteration,translation,arabic_verse_part,arabic_word
13193,ب ن ي,Noun,(57:27:8),ib'ni,son,وَقَفَّيْنَا بِعِيسَى ابْنِ مَرْيَمَ وَآتَيْنَاهُ الْإِنْجِيلَ,ابْنِ
13194,ب ن ي,Noun,(58:22:17),abnāahum,their sons,يُوَادُّونَ مَنْ حَادَّ اللَّهَ وَرَسُولَهُ وَلَوْ كَانُوا آبَاءَهُمْ أَوْ أَبْنَاءَهُمْ,أَبْنَاءَهُمْ
13195,ب ن ي,Noun,(59:7:15),wa-ib'ni,and,فَلِلَّهِ وَلِلرَّسُولِ وَلِذِي الْقُرْبَىٰ وَالْيَتَامَىٰ وَالْمَسَاكِينِ وَابْنِ السَّبِيلِ,وَابْنِ
13196,ب ن ي,Noun,(61:6:4),ub'nu,son,وَإِذْ قَالَ عِيسَى ابْنُ مَرْيَمَ يَا بَنِي إِسْرَائِيلَ إِنِّي رَسُولُ اللَّهِ إِلَيْكُمْ,ابْنُ
13197,ب ن ي,Noun,(61:14:10),ub'nu,son,كُونُوا أَنْصَارَ اللَّهِ كَمَا قَالَ عِيسَى ابْنُ مَرْيَمَ لِلْحَوَارِيِّينَ,ابْنُ
13198,ب ن ي,Noun,(28:27:7),ib'natayya,(of) my daughters,قَالَ إِنِّي أُرِيدُ أَنْ أُنْكِحَكَ إِحْدَى ابْنَتَيَّ هَاتَيْنِ,ابْنَتَيَّ
13199,ب ن ي,Noun,(66:12:2),ib'nata,(the) daughter,وَمَرْيَمَ ابْنَتَ عِمْرَانَ الَّتِي أَحْصَنَتْ فَرْجَهَا,ابْنَتَ
13200,ب ن ي,Noun,(2:22:7),bināan,a canopy,الَّذِي جَعَلَ لَكُمُ الْأَرْضَ فِرَاشًا وَالسَّمَاءَ بِنَاءً,بِنَاءً
13201,ب ن ي,Noun,(40:64:8),bināan,a canopy,اللَّهُ الَّذِي جَعَلَ لَكُمُ الْأَرْضَ قَرَارًا وَالسَّمَاءَ بِنَاءً,بِنَاءً
13202,ب ن ي,Noun,(38:37:3),bannāin,builder,وَالشَّيَاطِينَ كُلَّ بَنَّاءٍ وَغَوَّاصٍ,بَنَّاءٍ
13203,ب ن ي,Noun,(4:23:4),wabanātukum,and your daughters,حُرِّمَتْ عَلَيْكُمْ أُمَّهَاتُكُمْ وَبَنَاتُكُمْ وَأَخَوَاتُكُمْ وَعَمَّاتُكُمْ,وَبَنَاتُكُمْ
13204,ب ن ي,Noun,(4:23:8),wabanātu,and daughters,وَعَمَّاتُكُمْ وَخَالَاتُكُمْ وَبَنَاتُ الْأَخِ,وَبَنَاتُ
13205,ب ن ي,Noun,(4:23:10),wabanātu,and daughters,وَبَنَاتُ الْأُخْتِ وَأُمَّهَاتُكُمُ اللَّاتِي أَرْضَعْنَكُمْ,وَبَنَاتُ
13206,ب ن ي,Noun,(6:100:9),wabanātin,and daughters,وَخَرَقُوا لَهُ بَنِينَ وَبَنَاتٍ بِغَيْرِ عِلْمٍ,وَبَنَاتٍ
13207,ب ن ي,Noun,(11:78:13),banātī,(are) my daughters,يَا قَوْمِ هَٰؤُلَاءِ بَنَاتِي هُنَّ أَطْهَرُ لَكُمْ,بَنَاتِي
13208,ب ن ي,Noun,(11:79:7),banātika,your daughters,قَالُوا لَقَدْ عَلِمْتَ مَا لَنَا فِي بَنَاتِكَ مِنْ حَقٍّ,بَنَاتِكَ
13209,ب ن ي,Noun,(15:71:3),banātī,(are) my daughters,قَالَ هَٰؤُلَاءِ بَنَاتِي إِنْ كُنْتُمْ فَاعِلِينَ,بَنَاتِي
13210,ب ن ي,Noun,(16:57:3),l-banāti,daughters,وَيَجْعَلُونَ لِلَّهِ الْبَنَاتِ سُبْحَانَهُ وَلَهُمْ مَا يَشْتَهُونَ,الْبَنَاتِ
13211,ب ن ي,Noun,(33:50:17),wabanāti,and (the) daughters,وَمَا مَلَكَتْ يَمِينُكَ مِمَّا أَفَاءَ اللَّهُ عَلَيْكَ وَبَنَاتِ عَمِّكَ,وَبَنَاتِ
13212,ب ن ي,Noun,(33:50:19),wabanāti,and (the) daughters,وَبَنَاتِ عَمَّاتِكَ,وَبَنَاتِ
13213,ب ن ي,Noun,(33:50:21),wabanāti,and (the) daughters,وَبَنَاتِ خَالِكَ,وَبَنَاتِ
13214,ب ن ي,Noun,(33:50:23),wabanāti,and (the) daughters,وَبَنَاتِ خَالَاتِكَ اللَّاتِي هَاجَرْنَ مَعَكَ,وَبَنَاتِ
13215,ب ن ي,Noun,(33:59:5),wabanātika,and your daughters,يَا أَيُّهَا النَّبِيُّ قُلْ لِأَزْوَاجِكَ وَبَنَاتِكَ وَنِسَاءِ الْمُؤْمِنِينَ يُدْنِينَ عَلَيْهِنَّ مِنْ جَلَابِيبِهِنَّ,وَبَنَاتِكَ
13216,ب ن ي,Noun,(37:149:3),l-banātu,(have) daughters,فَاسْتَفْتِهِمْ أَلِرَبِّكَ الْبَنَاتُ وَلَهُمُ الْبَنُونَ,الْبَنَاتُ
13217,ب ن ي,Noun,(37:153:2),l-banāti,[the] daughters,أَصْطَفَى الْبَنَاتِ عَلَى الْبَنِينَ,الْبَنَاتِ
13218,ب ن ي,Noun,(43:16:5),banātin,daughters,أَمِ اتَّخَذَ مِمَّا يَخْلُقُ بَنَاتٍ وَأَصْفَاكُمْ بِالْبَنِينَ,بَنَاتٍ
13219,ب ن ي,Noun,(52:39:3),l-banātu,(are) daughters,أَمْ لَهُ الْبَنَاتُ وَلَكُمُ الْبَنُونَ,الْبَنَاتُ
13220,ب ن ي,Noun,(2:40:1),yābanī,O Children,يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ,يَا بَنِي
13221,ب ن ي,Noun,(2:47:1),yābanī,O Children,يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ,يَا بَنِي
13222,ب ن ي,Noun,(2:83:4),banī,(from the) Children,وَإِذْ أَخَذْنَا مِيثَاقَ بَنِي إِسْرَائِيلَ لَا تَعْبُدُونَ إِلَّا اللَّهَ,بَنِي
13223,ب ن ي,Noun,(2:122:1),yābanī,O Children,يَا بَنِي إِسْرَائِيلَ اذْكُرُوا نِعْمَتِيَ الَّتِي أَنْعَمْتُ عَلَيْكُمْ,يَا بَنِي
13224,ب ن ي,Noun,(2:132:4),banīhi,(upon) his sons,وَوَصَّىٰ بِهَا إِبْرَاهِيمُ بَنِيهِ وَيَعْقُوبُ,بَنِيهِ
13225,ب ن ي,Noun,(2:132:6),yābaniyya,O my sons,يَا بَنِيَّ إِنَّ اللَّهَ اصْطَفَىٰ لَكُمُ الدِّينَ,يَا بَنِيَّ
13226,ب ن ي,Noun,(2:133:10),libanīhi,to his sons,إِذْ قَالَ لِبَنِيهِ مَا تَعْبُدُونَ مِنْ بَعْدِي,لِبَنِيهِ
13227,ب ن ي,Noun,(2:211:2),banī,(the) Children,سَلْ بَنِي إِسْرَائِيلَ كَمْ آتَيْنَاهُمْ مِنْ آيَةٍ بَيِّنَةٍ,بَنِي
13228,ب ن ي,Noun,(2:246:6),banī,(the) Children,أَلَمْ تَرَ إِلَى الْمَلَإِ مِنْ بَنِي إِسْرَائِيلَ مِنْ بَعْدِ مُوسَىٰ,بَنِي
13229,ب ن ي,Noun,(3:14:7),wal-banīna,and [the] sons,زُيِّنَ لِلنَّاسِ حُبُّ الشَّهَوَاتِ مِنَ النِّسَاءِ وَالْبَنِينَ,وَالْبَنِينَ
13230,ب ن ي,Noun,(3:49:3),banī,(the) Children,وَرَسُولًا إِلَىٰ بَنِي إِسْرَائِيلَ أَنِّي قَدْ جِئْتُكُمْ بِآيَةٍ مِنْ رَبِّكُمْ,بَنِي
13231,ب ن ي,Noun,(3:93:5),libanī,for (the) Children,كُلُّ الطَّعَامِ كَانَ حِلًّا لِبَنِي إِسْرَائِيلَ,لِبَنِي
13232,ب ن ي,Noun,(5:12:5),banī,(from the) Children,وَلَقَدْ أَخَذَ اللَّهُ مِيثَاقَ بَنِي إِسْرَائِيلَ وَبَعَثْنَا مِنْهُمُ اثْنَيْ عَشَرَ نَقِيبًا,بَنِي
13233,ب ن ي,Noun,(5:32:6),banī,(the) Children,مِنْ أَجْلِ ذَٰلِكَ كَتَبْنَا عَلَىٰ بَنِي إِسْرَائِيلَ أَنَّهُ مَنْ قَتَلَ نَفْسًا بِغَيْرِ نَفْسٍ,بَنِي
13234,ب ن ي,Noun,(5:70:4),banī,(from the) Children,لَقَدْ أَخَذْنَا مِيثَاقَ بَنِي إِسْرَائِيلَ وَأَرْسَلْنَا إِلَيْهِمْ رُسُلًا,بَنِي
13235,ب ن ي,Noun,(5:72:13),yābanī,O Children,وَقَالَ الْمَسِيحُ يَا بَنِي إِسْرَائِيلَ اعْبُدُوا اللَّهَ رَبِّي وَرَبَّكُمْ,يَا بَنِي
13236,ب ن ي,Noun,(5:78:5),banī,(the) Children,لُعِنَ الَّذِينَ كَفَرُوا مِنْ بَنِي إِسْرَائِيلَ عَلَىٰ لِسَانِ دَاوُودَ,بَنِي
13237,ب ن ي,Noun,(5:110:49),banī,(the) Children,وَإِذْ كَفَفْتُ بَنِي إِسْرَائِيلَ عَنْكَ إِذْ جِئْتَهُمْ بِالْبَيِّنَاتِ,بَنِي
13238,ب ن ي,Noun,(6:100:8),banīna,sons,وَجَعَلُوا لِلَّهِ شُرَكَاءَ الْجِنَّ وَخَلَقَهُمْ وَخَرَقُوا لَهُ بَنِينَ وَبَنَاتٍ بِغَيْرِ عِلْمٍ,بَنِينَ
13239,ب ن ي,Noun,(7:26:1),yābanī,O Children,يَا بَنِي آدَمَ قَدْ أَنْزَلْنَا عَلَيْكُمْ لِبَاسًا يُوَارِي سَوْآتِكُمْ وَرِيشًا,يَا بَنِي
13240,ب ن ي,Noun,(7:27:1),yābanī,O Children,يَا بَنِي آدَمَ لَا يَفْتِنَنَّكُمُ الشَّيْطَانُ كَمَا أَخْرَجَ أَبَوَيْكُمْ مِنَ الْجَنَّةِ,يَا بَنِي
13241,ب ن ي,Noun,(7:31:1),yābanī,O Children,يَا بَنِي آدَمَ خُذُوا زِينَتَكُمْ عِنْدَ كُلِّ مَسْجِدٍ,يَا بَنِي
13242,ب ن ي,Noun,(7:35:1),yābanī,O Children,يَا بَنِي آدَمَ إِمَّا يَأْتِيَنَّكُمْ رُسُلٌ مِنْكُمْ يَقُصُّونَ عَلَيْكُمْ آيَاتِي,يَا بَنِي
13243,ب ن ي,Noun,(7:105:17),banī,(the) Children,قَدْ جِئْتُكُمْ بِبَيِّنَةٍ مِنْ رَبِّكُمْ فَأَرْسِلْ مَعِيَ بَنِي إِسْرَائِيلَ,بَنِي
13244,ب ن ي,Noun,(7:134:21),banī,(the) Children,لَنُؤْمِنَنَّ لَكَ وَلَنُرْسِلَنَّ مَعَكَ بَنِي إِسْرَائِيلَ,بَنِي
13245,ب ن ي,Noun,(7:137:17),banī,(the) Children,وَتَمَّتْ كَلِمَتُ رَبِّكَ الْحُسْنَىٰ عَلَىٰ بَنِي إِسْرَائِيلَ بِمَا صَبَرُوا,بَنِي
13246,ب ن ي,Noun,(7:138:2),bibanī,(the) Children,وَجَاوَزْنَا بِبَنِي إِسْرَائِيلَ الْبَحْرَ,بِبَنِي
13247,ب ن ي,Noun,(7:172:5),banī,(the) Children,وَإِذْ أَخَذَ رَبُّكَ مِنْ بَنِي آدَمَ مِنْ ظُهُورِهِمْ ذُرِّيَّتَهُمْ,بَنِي
13248,ب ن ي,Noun,(10:90:2),bibanī,(the) Children,وَجَاوَزْنَا بِبَنِي إِسْرَائِيلَ الْبَحْرَ فَأَتْبَعَهُمْ فِرْعَوْنُ وَجُنُودُهُ,بِبَنِي
13249,ب ن ي,Noun,(10:90:23),banū,the Children of Israel,قَالَ آمَنْتُ أَنَّهُ لَا إِلَٰهَ إِلَّا الَّذِي آمَنَتْ بِهِ بَنُو إِسْرَائِيلَ,بَنُو
13250,ب ن ي,Noun,(10:93:3),banī,(the) Children,وَلَقَدْ بَوَّأْنَا بَنِي إِسْرَائِيلَ مُبَوَّأَ صِدْقٍ,بَنِي
13251,ب ن ي,Noun,(11:42:13),yābunayya,O my son,يَا بُنَيَّ ارْكَبْ مَعَنَا وَلَا تَكُنْ مَعَ الْكَافِرِينَ,يَا بُنَيَّ
13252,ب ن ي,Noun,(12:5:2),yābunayya,O my son,قَالَ يَا بُنَيَّ لَا تَقْصُصْ رُؤْيَاكَ عَلَىٰ إِخْوَتِكَ فَيَكِيدُوا لَكَ كَيْدًا,يَا بُنَيَّ
13253,ب ن ي,Noun,(12:67:2),yābaniyya,O my sons,وَقَالَ يَا بَنِيَّ لَا تَدْخُلُوا مِنْ بَابٍ وَاحِدٍ,يَا بَنِيَّ
13254,ب ن ي,Noun,(12:87:1),yābaniyya,O my sons,يَا بَنِيَّ اذْهَبُوا فَتَحَسَّسُوا مِنْ يُوسُفَ وَأَخِيهِ,يَا بَنِيَّ
13255,ب ن ي,Noun,(14:35:10),wabaniyya,and my sons,رَبِّ اجْعَلْ هَٰذَا الْبَلَدَ آمِنًا وَاجْنُبْنِي وَبَنِيَّ أَنْ نَعْبُدَ الْأَصْنَامَ,وَبَنِيَّ
13256,ب ن ي,Noun,(16:72:11),banīna,sons,وَجَعَلَ لَكُمْ مِنْ أَزْوَاجِكُمْ بَنِينَ وَحَفَدَةً,بَنِينَ
13257,ب ن ي,Noun,(17:2:6),libanī,for the Children,وَآتَيْنَا مُوسَى الْكِتَابَ وَجَعَلْنَاهُ هُدًى لِبَنِي إِسْرَائِيلَ,لِبَنِي
13258,ب ن ي,Noun,(17:4:3),banī,(the) Children,وَقَضَيْنَا إِلَىٰ بَنِي إِسْرَائِيلَ فِي الْكِتَابِ لَتُفْسِدُنَّ فِي الْأَرْضِ مَرَّتَيْنِ,بَنِي
13259,ب ن ي,Noun,(17:6:8),wabanīna,and sons,وَأَمْدَدْنَاكُمْ بِأَمْوَالٍ وَبَنِينَ وَجَعَلْنَاكُمْ أَكْثَرَ نَفِيرًا,وَبَنِينَ
13260,ب ن ي,Noun,(17:40:3),bil-banīna,sons,أَفَأَصْفَاكُمْ رَبُّكُمْ بِالْبَنِينَ وَاتَّخَذَ مِنَ الْمَلَائِكَةِ إِنَاثًا,بِالْبَنِينَ
13261,ب ن ي,Noun,(17:70:3),banī,(the) children of Adam,وَلَقَدْ كَرَّمْنَا بَنِي آدَمَ وَحَمَلْنَاهُمْ فِي الْبَرِّ وَالْبَحْرِ,بَنِي
13262,ب ن ي,Noun,(17:101:8),banī,(the) Children of Israel,وَلَقَدْ آتَيْنَا مُوسَىٰ تِسْعَ آيَاتٍ بَيِّنَاتٍ فَاسْأَلْ بَنِي إِسْرَائِيلَ,بَنِي
13263,ب ن ي,Noun,(17:104:4),libanī,to the Children of Israel,وَقُلْنَا مِنْ بَعْدِهِ لِبَنِي إِسْرَائِيلَ اسْكُنُوا الْأَرْضَ,لِبَنِي
13264,ب ن ي,Noun,(18:46:2),wal-banūna,and children,الْمَالُ وَالْبَنُونَ زِينَةُ الْحَيَاةِ الدُّنْيَا,وَالْبَنُونَ
13265,ب ن ي,Noun,(20:47:8),banī,(the) Children of Israel,فَأَرْسِلْ مَعَنَا بَنِي إِسْرَائِيلَ وَلَا تُعَذِّبْهُمْ,بَنِي
13266,ب ن ي,Noun,(20:80:1),yābanī,O Children of Israel,يَا بَنِي إِسْرَائِيلَ قَدْ أَنْجَيْنَاكُمْ مِنْ عَدُوِّكُمْ,يَا بَنِي
13267,ب ن ي,Noun,(20:94:14),banī,(the) Children of Israel,إِنِّي خَشِيتُ أَنْ تَقُولَ فَرَّقْتَ بَيْنَ بَنِي إِسْرَائِيلَ,بَنِي
13268,ب ن ي,Noun,(23:55:7),wabanīna,and children,أَيَحْسَبُونَ أَنَّمَا نُمِدُّهُمْ بِهِ مِنْ مَالٍ وَبَنِينَ,وَبَنِينَ
13269,ب ن ي,Noun,(24:31:37),banī,sons,أَوْ أَبْنَاءِ بُعُولَتِهِنَّ أَوْ إِخْوَانِهِنَّ أَوْ بَنِي إِخْوَانِهِنَّ,بَنِي
13270,ب ن ي,Noun,(24:31:40),banī,sons,أَوْ بَنِي أَخَوَاتِهِنَّ أَوْ نِسَائِهِنَّ,بَنِي
13271,ب ن ي,Noun,(26:17:4),banī,(the) Children of Israel.',أَنْ أَرْسِلْ مَعَنَا بَنِي إِسْرَائِيلَ,بَنِي
13272,ب ن ي,Noun,(26:22:7),banī,(the) Children of Israel,وَتِلْكَ نِعْمَةٌ تَمُنُّهَا عَلَيَّ أَنْ عَبَّدْتَ بَنِي إِسْرَائِيلَ,بَنِي
13273,ب ن ي,Noun,(26:59:3),banī,(the) Children of Israel,كَذَٰلِكَ وَأَوْرَثْنَاهَا بَنِي إِسْرَائِيلَ,بَنِي
13274,ب ن ي,Noun,(26:88:6),banūna,sons,يَوْمَ لَا يَنْفَعُ مَالٌ وَلَا بَنُونَ,بَنُونَ
